ID,Gene,In_Degree,Out_Degree,Betweenness,Closeness_Out,Closeness_In,PageRank
349,YDL174C,11,0,0.0,0.0043737950194721355,0.0,0.0004136531379280608
350,YDL178W,5,0,0.0,0.007669284463123787,0.0,0.0003917753803157567
351,YDL179W,6,0,0.0,0.007200241593857559,0.0,0.00041197006535950665
352,YDL180W,3,0,0.0,0.0050623462874532284,0.0,0.00038201910952823467
353,YDL181W,5,0,0.0,0.006414881555093403,0.0,0.0003886711219561929
354,YDL182W,19,0,0.0,0.009278985695515652,0.0,0.00045493456121837385
355,YDL184C,5,0,0.0,0.0019459888800635423,0.0,0.00041881101257925486
356,YDL185W,5,0,0.0,0.00544896620111594,0.0,0.00038765227016444143
357,YDL188C,5,0,0.0,0.006772292128255508,0.0,0.00039131648580407156
358,YDL190C,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
359,YDL191W,5,0,0.0,0.0019459888800635423,0.0,0.00039286266814837176
360,YDL192W,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
361,YDL193W,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
362,YDL195W,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
363,YDL198C,7,0,0.0,0.008025668424751858,0.0,0.000398920742215429
364,YDL201W,5,0,0.0,0.005191026972660748,0.0,0.00038535744484204484
365,YDL204W,6,0,0.0,0.006535799387268808,0.0,0.0003922719402055062
366,YDL207W,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
367,YDL208W,9,0,0.0,0.007223746600235877,0.0,0.00038831701930069505
368,YDL212W,2,0,0.0,0.0008935663224781574,0.0,0.00038096819012614603
369,YDL213C,2,0,0.0,0.006067425646456623,0.0,0.0003925689292140697
370,YDL215C,11,0,0.0,0.007756652104845115,0.0,0.00043122759501553826
371,YDL217C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
372,YDL224C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
373,YDL226C,6,0,0.0,0.0053824230248096065,0.0,0.00039836371733575356
374,YDL229W,7,0,0.0,0.007369425344619333,0.0,0.0003977441301820509
375,YDL232W,2,0,0.0,0.0009077499148984454,0.0,0.00038098116590746915
376,YDL235C,2,0,0.0,0.0049845656726117404,0.0,0.0003813490610543966
377,YDL236W,5,0,0.0,0.005285216878724754,0.0,0.0003852491829167356
378,YDL237W,3,0,0.0,0.004885752812309511,0.0,0.0003813520006421927
379,YDR001C,8,0,0.0,0.006311392506328535,0.0,0.00038679578675113597
380,YDR002W,4,0,0.0,0.004059659341629158,0.0,0.00038223858120514225
381,YDR005C,3,0,0.0,0.005032032836630155,0.0,0.00038203106713379154
382,YDR006C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
383,YDR011W,12,0,0.0,0.008097450568297639,0.0,0.00042273546368924963
384,YDR012W,7,0,0.0,0.005350946866769784,0.0,0.00038689878243016406
385,YDR019C,3,0,0.0,0.005013048905026666,0.0,0.0003867941889146074
386,YDR023W,5,0,0.0,0.0020424373085215024,0.0,0.00039776167540428437
387,YDR025W,3,0,0.0,0.0012410643367752184,0.0,0.00038204909523488137
388,YDR028C,2,0,0.0,0.005492480285733567,0.0,0.00039427486865704003
389,YDR031W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
390,YDR032C,2,0,0.0,0.006224810990498044,0.0,0.00038151709399247797
391,YDR033W,18,0,0.0,0.010800362390786338,0.0,0.00046213041445024034
392,YDR034C,4,0,0.0,0.005221925942736109,0.0,0.00039303484108185266
393,YDR035W,2,0,0.0,0.00494323225716021,0.0,0.00038888775569078765
394,YDR037W,10,0,0.0,0.007628276409849087,0.0,0.00038809878112919857
395,YDR041W,18,0,0.0,0.011834173793646983,0.0,0.0004718731454365124
396,YDR043C,13,19,0.0001605114571494419,0.006931908441042675,0.026902324483875247,0.0004229333937039863
397,YDR044W,7,0,0.0,0.007498150071621081,0.0,0.0004283129438726393
398,YDR045C,4,0,0.0,0.0015885623510722797,0.0,0.0003829339580460914
399,YDR047W,6,0,0.0,0.006224810990498044,0.0,0.0004149738084017571
400,YDR050C,3,0,0.0,0.0012410643367752184,0.0,0.0003913965102610555
401,YDR051C,5,0,0.0,0.006546892226713928,0.0,0.0003828934172509039
402,YDR055W,17,0,0.0,0.009662078603673801,0.0,0.00044356264000024263
403,YDR059C,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
404,YDR060W,1,0,0.0,0.0003971405877680699,0.0,0.00038115342761639446
405,YDR061W,2,0,0.0,0.0008935663224781574,0.0,0.00038096819012614603
406,YDR062W,3,0,0.0,0.0012708498808578236,0.0,0.0003813139876915547
407,YDR063W,6,0,0.0,0.007123880474377585,0.0,0.0004175352958510392
408,YDR064W,8,0,0.0,0.00577074116639525,0.0,0.0003988947214236218
409,YDR067C,3,0,0.0,0.0064035296232092444,0.0,0.000406108432704766
410,YDR068W,2,0,0.0,0.006092246933192128,0.0,0.0004095772106973875
411,YDR070C,5,0,0.0,0.006311392506328535,0.0,0.0003893358045137638
412,YDR071C,4,0,0.0,0.0066694403469621895,0.0,0.0003829228593258858
413,YDR072C,13,0,0.0,0.007567734533580442,0.0,0.00044161260866238544
414,YDR073W,14,0,0.0,0.008772835583796663,0.0,0.0004175728931459193
415,YDR074W,6,0,0.0,0.002432486100079428,0.0,0.0003915586108110952
416,YDR075W,2,0,0.0,0.0008935663224781574,0.0,0.0004164994470939008
417,YDR077W,15,0,0.0,0.012013502779984114,0.0,0.0005449388265713887
418,YDR078C,1,0,0.0,0.005876569816204447,0.0,0.00039163415924785045
419,YDR079W,3,0,0.0,0.006271264803859969,0.0,0.0003818628915578866
420,YDR084C,10,0,0.0,0.007603482772141844,0.0,0.00047378286976652937
421,YDR086C,13,0,0.0,0.008291604793314224,0.0,0.0003920218623945638
422,YDR088C,1,0,0.0,0.0003971405877680699,0.0,0.00038157761046733437
423,YDR090C,6,0,0.0,0.005421609572369263,0.0,0.0003861737764303231
424,YDR091C,2,0,0.0,0.0009077499148984454,0.0,0.00038131104810375856
425,YDR092W,3,0,0.0,0.005187342492081703,0.0,0.0003815610873517724
426,YDR098C,9,0,0.0,0.0060502314371011475,0.0,0.0003901771282401142
427,YDR099W,5,0,0.0,0.006464226797824892,0.0,0.0003830805761531822
428,YDR100W,3,0,0.0,0.005041859530917623,0.0,0.00038443705002034643
429,YDR101C,4,0,0.0,0.0043365493564816735,0.0,0.0003874212663217351
430,YDR105C,2,0,0.0,0.0048575114665736175,0.0,0.0003811591801039046
431,YDR111C,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
432,YDR116C,2,0,0.0,0.0048575114665736175,0.0,0.00038100620307678404
433,YDR119W,2,0,0.0,0.004956404284630883,0.0,0.00038642636720196506
434,YDR120C,5,0,0.0,0.005191026972660748,0.0,0.00038431230527039077
435,YDR122W,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
436,YDR123C,0,110,0.0,0.0,0.18391391504973714,0.0003802805224107413
437,YDR127W,3,0,0.0,0.005187342492081703,0.0,0.00038207914662610634
438,YDR129C,3,0,0.0,0.005835760303591915,0.0,0.00039751900372569004
439,YDR135C,2,0,0.0,0.004747737196142575,0.0,0.00038234330092349575
440,YDR139C,3,0,0.0,0.00494323225716021,0.0,0.0003890935520103988
441,YDR142C,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
442,YDR143C,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
443,YDR144C,1,0,0.0,0.0003971405877680699,0.0,0.00038877986257104835
444,YDR146C,0,145,0.0,0.0,0.27814491445652995,0.0003802805224107413
445,YDR148C,1,0,0.0,0.005959925416434297,0.0,0.0003811242351105208
446,YDR150W,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
447,YDR151C,1,0,0.0,0.0003971405877680699,0.0,0.00038095620217243933
448,YDR152W,2,0,0.0,0.0049845656726117404,0.0,0.0003813490610543966
449,YDR155C,9,0,0.0,0.007310696319830554,0.0,0.00040287611855995974
450,YDR156W,13,0,0.0,0.008006866688872377,0.0,0.0003941538646050739
451,YDR158W,5,0,0.0,0.0054830222398729155,0.0,0.00039018167398765315
452,YDR165W,3,0,0.0,0.004236166269526079,0.0,0.0003826188428171497
453,YDR167W,2,0,0.0,0.0009077499148984454,0.0,0.00038098116590746915
454,YDR168W,3,0,0.0,0.005013048905026666,0.0,0.0003971679251626905
455,YDR169C,4,0,0.0,0.005124082217788024,0.0,0.0003869892720335422
456,YDR170C,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
457,YDR171W,8,0,0.0,0.00617805322802582,0.0,0.0004100468269078031
458,YDR172W,6,0,0.0,0.0053824230248096065,0.0,0.00038648489508744745
459,YDR174W,6,14,3.4998967571217333e-05,0.007300378451618933,0.005559968228752979,0.00045966083349800095
460,YDR175C,2,0,0.0,0.006498664163477507,0.0,0.0003901498951006954
461,YDR177W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
462,YDR178W,6,0,0.0,0.007018268467037332,0.0,0.0003856916461861641
463,YDR182W,1,0,0.0,0.005959925416434297,0.0,0.0003811242351105208
464,YDR190C,2,0,0.0,0.004099455880278815,0.0,0.00038395362220371973
465,YDR194C,1,0,0.0,0.0039268667463422235,0.0,0.0003812051159243288
466,YDR202C,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
467,YDR207C,0,40,0.0,0.0,0.1751988961220167,0.0003802805224107413
468,YDR208W,2,0,0.0,0.005093027174043854,0.0,0.0003962801226698123
469,YDR210W,7,0,0.0,0.0066694403469621895,0.0,0.0003926158938137418
470,YDR211W,3,0,0.0,0.004099265774230419,0.0,0.0003855491372459376
471,YDR212W,4,0,0.0,0.005382107720120653,0.0,0.00038223676711347045
472,YDR213W,0,7,0.0,0.0,0.0027799841143764893,0.0003802805224107413
473,YDR214W,9,0,0.0,0.006646087563482322,0.0,0.00039662084699420875
474,YDR216W,0,109,0.0,0.0,0.046299609842103885,0.0003802805224107413
475,YDR222W,4,0,0.0,0.007376190789373833,0.0,0.00039037418839530725
476,YDR224C,5,0,0.0,0.002118083134763039,0.0,0.0004045890071662944
477,YDR225W,6,0,0.0,0.0047439529911996806,0.0,0.00039967429703525266
478,YDR226W,7,0,0.0,0.007115929486799521,0.0,0.0003882204669968913
479,YDR231C,4,0,0.0,0.006311392506328535,0.0,0.00039039863244029233
480,YDR232W,9,0,0.0,0.007628552681562317,0.0,0.0004094542297405956
481,YDR233C,4,0,0.0,0.005160491519880391,0.0,0.0003844182781886867
482,YDR234W,4,0,0.0,0.005219562010666061,0.0,0.0003930825772135237
483,YDR236C,2,0,0.0,0.00600249631226597,0.0,0.00038147908104183996
484,YDR238C,1,0,0.0,0.0003971405877680699,0.0,0.0003806263199761499
485,YDR244W,7,0,0.0,0.0060762509928514695,0.0,0.00044481927268618434
486,YDR245W,2,0,0.0,0.003982698974963203,0.0,0.00038343252920771965
487,YDR248C,1,0,0.0,0.0003971405877680699,0.0,0.0003859467491842793
488,YDR251W,4,0,0.0,0.005032032836630155,0.0,0.0003843989339072084
489,YDR253C,3,125,0.003247586219674666,0.006046689400228132,0.29032428695002055,0.00040238005926552915
490,YDR258C,10,0,0.0,0.007204818222186087,0.0,0.0003949008036305624
491,YDR259C,0,4,0.0,0.0,0.0015885623510722795,0.0003802805224107413
492,YDR260C,3,0,0.0,0.0012708498808578236,0.0,0.0003834245992113169
493,YDR261C,2,0,0.0,0.004829594734007103,0.0,0.0003850353882571923
494,YDR262W,9,0,0.0,0.005754791913318447,0.0,0.0004826004239619419
495,YDR266C,2,0,0.0,0.0048575114665736175,0.0,0.00038102822722401776
496,YDR267C,2,0,0.0,0.00494323225716021,0.0,0.0003811462043225815
497,YDR272W,5,0,0.0,0.00677701196546158,0.0,0.00038272857346972677
498,YDR275W,1,0,0.0,0.0003971405877680699,0.0,0.00038115342761639446
499,YDR276C,12,0,0.0,0.007825474763520832,0.0,0.000555868489338094
500,YDR279W,3,0,0.0,0.004956404284630883,0.0,0.0004112135118797824
501,YDR280W,3,0,0.0,0.005130313206898634,0.0,0.0003823789330481222
502,YDR281C,8,0,0.0,0.005252184273232724,0.0,0.00043117681958118945
503,YDR283C,1,0,0.0,0.0039268667463422235,0.0,0.0003812051159243288
504,YDR284C,5,0,0.0,0.00600249631226597,0.0,0.00039874966410230874
505,YDR286C,2,0,0.0,0.006937840972229992,0.0,0.00040190664945417376
506,YDR287W,2,0,0.0,0.0049845656726117404,0.0,0.0003968221275972818
507,YDR294C,4,0,0.0,0.005349289990119917,0.0,0.0003879153838589237
508,YDR296W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
509,YDR297W,6,0,0.0,0.005319836710567634,0.0,0.0004283300748008747
510,YDR298C,1,0,0.0,0.005959925416434297,0.0,0.0003811242351105208
511,YDR300C,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
512,YDR302W,5,0,0.0,0.005319836710567634,0.0,0.0003850345610186145
513,YDR304C,11,0,0.0,0.007879773566826783,0.0,0.00039121821621739385
514,YDR309C,12,0,0.0,0.011355185340706151,0.0,0.0004367755257854366
515,YDR310C,0,8,0.0,0.0,0.14116720023837437,0.0003802805224107413
516,YDR319C,1,0,0.0,0.00484687048828545,0.0,0.00038609354541787954
517,YDR321W,3,0,0.0,0.0050623462874532284,0.0,0.0003926810231115696
518,YDR322W,2,0,0.0,0.006224810990498044,0.0,0.00038151709399247797
519,YDR328C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
520,YDR330W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
521,YDR333C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
522,YDR335W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
523,YDR339C,7,0,0.0,0.005284840713130521,0.0,0.00038801340064468625
524,YDR341C,4,0,0.0,0.006596116980298244,0.0,0.00038267857256538205
525,YDR342C,21,0,0.0,0.010227353156284652,0.0,0.00043678302770946796
526,YDR343C,7,0,0.0,0.006017281632849544,0.0,0.00042700687965099247
527,YDR345C,8,0,0.0,0.0049395595493541035,0.0,0.0004516371266259143
528,YDR349C,2,0,0.0,0.0008935663224781574,0.0,0.00038284075747821764
529,YDR353W,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
530,YDR354W,3,0,0.0,0.004972482152172993,0.0,0.000384095315795647
531,YDR361C,8,0,0.0,0.006489446200125057,0.0,0.00038861998615481806
532,YDR365C,2,0,0.0,0.0007942811755361397,0.0,0.0003836732532411657
533,YDR366C,3,0,0.0,0.006565230341540905,0.0,0.0003855061191956029
534,YDR367W,2,0,0.0,0.0039086022498476085,0.0,0.00038446236815215434
535,YDR368W,6,0,0.0,0.005517506656475889,0.0,0.0003946834972955928
536,YDR372C,6,0,0.0,0.006894801870973436,0.0,0.00041532662026647017
537,YDR373W,3,0,0.0,0.00528908620935048,0.0,0.0004163464947049729
538,YDR376W,1,0,0.0,0.003945302740456506,0.0,0.0003835246574793913
539,YDR377W,2,0,0.0,0.00617805322802582,0.0,0.0004170103380095948
540,YDR378C,7,0,0.0,0.00627325362652063,0.0,0.0004200476602224517
541,YDR381W,2,0,0.0,0.004829594734007103,0.0,0.00038101917885810716
542,YDR382W,5,0,0.0,0.006019815225116007,0.0,0.000383815759757969
543,YDR384C,15,0,0.0,0.008485909995044229,0.0,0.00041688934283649616
544,YDR385W,11,0,0.0,0.007300378451618933,0.0,0.00039379859247170196
545,YDR388W,11,0,0.0,0.006323894709682642,0.0,0.0003944017166090688
546,YDR391C,8,0,0.0,0.007002912364310299,0.0,0.00038675254881649456
547,YDR393W,2,0,0.0,0.005124082217788024,0.0,0.00038391751636134854
548,YDR394W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
549,YDR395W,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
550,YDR397C,2,0,0.0,0.0008935663224781574,0.0,0.00038284075747821764
551,YDR399W,14,0,0.0,0.008364338168694174,0.0,0.0003993530845407705
552,YDR404C,3,0,0.0,0.004001664208177313,0.0,0.0003824238186953906
553,YDR405W,2,0,0.0,0.0054568148293327005,0.0,0.000382060162715152
554,YDR408C,7,0,0.0,0.005754791913318447,0.0,0.0003923423805801729
555,YDR410C,1,0,0.0,0.0003971405877680699,0.0,0.00039566028079605876
556,YDR411C,5,0,0.0,0.005285216878724754,0.0,0.000389234248365214
557,YDR418W,7,0,0.0,0.002680698967434472,0.0,0.00039695747295591133
558,YDR421W,0,9,0.0,0.0,0.003574265289912629,0.0003802805224107413
559,YDR423C,0,15,0.0,0.0,0.011104855169362866,0.0003802805224107413
560,YDR427W,3,0,0.0,0.005285216878724754,0.0,0.00038213083493404074
561,YDR429C,5,0,0.0,0.005579340940351421,0.0,0.00038297481424459326
562,YDR434W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
563,YDR435C,2,0,0.0,0.0008935663224781574,0.0,0.0003809591417602355
564,YDR441C,5,0,0.0,0.003908864052835334,0.0,0.00043710570942687355
565,YDR447C,4,0,0.0,0.0015885623510722797,0.0,0.00038536233175900453
566,YDR449C,3,0,0.0,0.004138129992356917,0.0,0.00038962488865797087
567,YDR450W,3,0,0.0,0.0012410643367752184,0.0,0.00038204909523488137
568,YDR451C,8,16,4.7661078087064616e-05,0.006411238188184089,0.006354249404289118,0.0003995857679153133
569,YDR452W,2,0,0.0,0.003963912659043565,0.0,0.0003815379377084144
570,YDR453C,3,0,0.0,0.004885752812309511,0.0,0.00038550067340162113
571,YDR454C,3,0,0.0,0.0012410643367752184,0.0,0.00038204909523488137
572,YDR456W,1,0,0.0,0.0039268667463422235,0.0,0.0003812051159243288
573,YDR457W,5,0,0.0,0.0059179541106847595,0.0,0.0003864947474002389
574,YDR458C,1,0,0.0,0.004829594734007103,0.0,0.0003808133825384959
575,YDR463W,0,12,0.0,0.0,0.19091561069407434,0.0003802805224107413
576,YDR465C,3,0,0.0,0.0060982247614132555,0.0,0.000390751331327116
577,YDR468C,2,0,0.0,0.005013048905026666,0.0,0.00040565760762247027
578,YDR471W,7,0,0.0,0.005515841496778749,0.0,0.00045751645183238546
579,YDR472W,3,0,0.0,0.0012708498808578236,0.0,0.0003818530529373561
580,YDR476C,3,0,0.0,0.005565228368988317,0.0,0.00038529591358885454
581,YDR477W,2,0,0.0,0.004914324466182666,0.0,0.000381698245349706
582,YDR479C,3,0,0.0,0.005492480285733567,0.0,0.0003851559123430571
583,YDR483W,14,0,0.0,0.008472332539052158,0.0,0.00040040381377465223
584,YDR486C,3,0,0.0,0.006616925068639653,0.0,0.0003820499541202326
585,YDR487C,3,0,0.0,0.004914324466182666,0.0,0.0003833865933872954
586,YDR492W,5,0,0.0,0.006907744554170602,0.0,0.00042574121647067964
587,YDR493W,2,0,0.0,0.005013048905026666,0.0,0.00041669948543756995
588,YDR494W,1,0,0.0,0.0003971405877680699,0.0,0.0003881579596324893
589,YDR496C,3,0,0.0,0.005111798403450464,0.0,0.00038608200591611384
590,YDR497C,6,0,0.0,0.006489446200125057,0.0,0.00047322968461876444
591,YDR500C,8,0,0.0,0.00700279091458927,0.0,0.0004032195220169016
592,YDR502C,10,0,0.0,0.007562789296376434,0.0,0.0004060059665115689
593,YDR508C,6,0,0.0,0.005876569816204447,0.0,0.00041451113073845153
594,YDR510W,9,0,0.0,0.00697947749178885,0.0,0.0004178372414634536
595,YDR512C,3,0,0.0,0.004972482152172993,0.0,0.00038149200188799013
596,YDR513W,14,0,0.0,0.008438358860452529,0.0,0.0004031300203649878
597,YDR516C,11,0,0.0,0.007093115614090179,0.0,0.00039831309788308626
598,YDR517W,3,0,0.0,0.004885752812309511,0.0,0.0003813520006421927
599,YDR518W,2,0,0.0,0.005013048905026666,0.0,0.0004269526576944483
600,YDR519W,4,0,0.0,0.004040141748640557,0.0,0.0003845581227602047
601,YDR520C,0,2,0.0,0.0,0.0007942811755361397,0.0003802805224107413
602,YDR527W,2,0,0.0,0.0054568148293327005,0.0,0.000382060162715152
603,YDR529C,1,0,0.0,0.005959925416434297,0.0,0.0003811242351105208
604,YDR530C,2,0,0.0,0.0008935663224781574,0.0,0.0003819104322514199
605,YDR531W,2,0,0.0,0.00494323225716021,0.0,0.0003811462043225815
606,YDR533C,7,0,0.0,0.006310426994604366,0.0,0.00041409731189922394
607,YDR539W,3,0,0.0,0.005219562010666061,0.0,0.00038153906320453874
608,YEL001C,2,0,0.0,0.0008935663224781574,0.0,0.00038096819012614603
609,YEL002C,1,0,0.0,0.0005957108816521049,0.0,0.0003806353683420605
610,YEL005C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
611,YEL006W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
612,YEL007W,4,0,0.0,0.006224810990498044,0.0,0.00038487181187226436
613,YEL009C,5,659,0.002645172427578198,0.006282888204924544,0.25290274522085965,0.0004121037779283423
614,YEL011W,14,0,0.0,0.008012895388496939,0.0,0.00040576497840718375
615,YEL012W,8,0,0.0,0.008453006963005051,0.0,0.00042015721881439233
616,YEL013W,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
617,YEL015W,3,0,0.0,0.005187342492081703,0.0,0.0003815520389858618
618,YEL017W,3,0,0.0,0.004801997049812776,0.0,0.00039827203035618704
619,YEL021W,8,0,0.0,0.0030549275982159224,0.0,0.0005153496531988
620,YEL024W,4,0,0.0,0.006271264803859969,0.0,0.0003894286619992247
621,YEL026W,5,0,0.0,0.00439416843885316,0.0,0.0003863398716027738
622,YEL027W,4,0,0.0,0.004099265774230419,0.0,0.0003827776464509436
623,YEL031W,4,0,0.0,0.006311392506328535,0.0,0.00039030219462032195
624,YEL032W,3,0,0.0,0.005471714764804518,0.0,0.00041290139861744214
625,YEL033W,8,0,0.0,0.004092422966657235,0.0,0.00041071324159707784
626,YEL034W,6,0,0.0,0.003989684314774627,0.0,0.0004111179839584016
627,YEL036C,2,0,0.0,0.004001664208177313,0.0,0.00038439756268504447
628,YEL037C,2,0,0.0,0.007537621020543976,0.0,0.00038729977872846915
629,YEL038W,2,0,0.0,0.007768143441296738,0.0,0.0003985745733715147
630,YEL039C,6,0,0.0,0.006357127234635264,0.0,0.0004040261179492891
631,YEL040W,13,0,0.0,0.0069430172686725505,0.0,0.00042936051749641843
632,YEL042W,6,0,0.0,0.0056833038150163545,0.0,0.0003892843329378212
633,YEL044W,10,0,0.0,0.007074867406287632,0.0,0.00040490479032916034
634,YEL046C,19,0,0.0,0.0103296266878475,0.0,0.00044218637603180564
635,YEL050C,3,0,0.0,0.006271264803859969,0.0,0.00038187193992379715
636,YEL051W,4,0,0.0,0.005252184273232724,0.0,0.00038189390913585797
637,YEL052W,2,0,0.0,0.005835760303591915,0.0,0.0003821072240317006
638,YEL054C,7,0,0.0,0.00451912109588216,0.0,0.00039037817677832937
639,YEL055C,4,0,0.0,0.0015885623510722795,0.0,0.0003902305995022109
640,YEL056W,8,0,0.0,0.006092246933192128,0.0,0.00038987551805229266
641,YEL058W,3,0,0.0,0.005100485804532944,0.0,0.0004109593317237103
642,YEL060C,21,0,0.0,0.011837704308793202,0.0,0.0005003126655238211
643,YEL066W,5,0,0.0,0.0019459888800635423,0.0,0.00038801461144735824
644,YEL071W,15,0,0.0,0.00910872907724931,0.0,0.0005105612982592012
645,YEL072W,3,0,0.0,0.0012708498808578236,0.0,0.000388845627347894
646,YER001W,8,0,0.0,0.007053297887860466,0.0,0.00043379689822150923
647,YER002W,1,0,0.0,0.005876569816204447,0.0,0.00039163415924785045
648,YER003C,4,0,0.0,0.0015885623510722797,0.0,0.00038410263689085585
649,YER004W,10,0,0.0,0.008991862364560075,0.0,0.00040350324421361297
650,YER006W,3,0,0.0,0.0011914217633042098,0.0,0.00038533275386074954
651,YER009W,4,0,0.0,0.006443745874772064,0.0,0.00038289280793466087
652,YER010C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
653,YER012W,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
654,YER017C,2,0,0.0,0.0008935663224781574,0.0,0.00038265748929667285
655,YER020W,4,0,0.0,0.00494323225716021,0.0,0.0003833961457440387
656,YER021W,3,0,0.0,0.005876569816204447,0.0,0.0003824620699630198
657,YER023W,2,0,0.0,0.0008935663224781574,0.0,0.00038096819012614603
658,YER024W,5,0,0.0,0.005577817243933567,0.0,0.0004884771181088251
659,YER025W,15,0,0.0,0.009385549046862588,0.0,0.0004772062688847819
660,YER026C,6,0,0.0,0.005352544482275388,0.0,0.0003889662660012734
661,YER027C,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
662,YER029C,1,0,0.0,0.006453020120417964,0.0,0.00039661888180353975
663,YER031C,3,0,0.0,0.004914324466182666,0.0,0.0003813610490081033
664,YER035W,10,0,0.0,0.007250277341980714,0.0,0.00039005797390098776
665,YER036C,6,0,0.0,0.002432486100079428,0.0,0.0003853280301099873
666,YER037W,11,0,0.0,0.007570716069524647,0.0,0.0003972775176436341
667,YER040W,0,96,0.0,0.0,0.22677985958673758,0.0003802805224107413
668,YER043C,12,0,0.0,0.008291604793314224,0.0,0.00039448571526509387
669,YER044C,13,0,0.0,0.008291604793314224,0.0,0.00044153055025706315
670,YER046W,5,0,0.0,0.00857823669579031,0.0,0.0003949554531659072
671,YER048C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
672,YER049W,2,0,0.0,0.0049845656726117404,0.0,0.00038418397831543405
673,YER052C,4,0,0.0,0.005835760303591915,0.0,0.00038421020727012414
674,YER053C,21,0,0.0,0.00956446915541435,0.0,0.0004258431260679921
675,YER055C,11,0,0.0,0.007628276409849087,0.0,0.0004075959275534372
676,YER056C,10,0,0.0,0.007250277341980714,0.0,0.0004002228222275276
677,YER057C,4,0,0.0,0.005100485804532944,0.0,0.0003820990961392261
678,YER062C,15,0,0.0,0.0076373189955398066,0.0,0.0004141217818234468
679,YER063W,5,0,0.0,0.005160491519880391,0.0,0.0003952362658122484
680,YER065C,5,0,0.0,0.006267204891901596,0.0,0.0003979872564672417
681,YER067W,12,0,0.0,0.006678919081880534,0.0,0.000396222309753684
682,YER068W,3,0,0.0,0.005386855664854077,0.0,0.0003843903393912315
683,YER069W,4,0,0.0,0.0053824230248096065,0.0,0.0004301565162052337
684,YER070W,4,0,0.0,0.006058076762563778,0.0,0.00041170106962040053
685,YER072W,10,0,0.0,0.005903302672371827,0.0,0.0003944832721353928
686,YER073W,7,0,0.0,0.006646087563482322,0.0,0.0004082623888762313
687,YER074W,6,0,0.0,0.0043365493564816735,0.0,0.00038814203521352324
688,YER078C,1,0,0.0,0.0003971405877680699,0.0,0.00038262092042589833
689,YER079W,8,0,0.0,0.005479113258788222,0.0,0.0004083323065003063
690,YER080W,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
691,YER081W,5,0,0.0,0.005639929420921046,0.0,0.00038851605348823326
692,YER083C,1,0,0.0,0.004801997049812776,0.0,0.0003806733812926985
693,YER086W,2,0,0.0,0.004914324466182666,0.0,0.00038116822846981515
694,YER088C,7,0,0.0,0.005349289990119917,0.0,0.00039097094913817884
695,YER089C,4,0,0.0,0.005160491519880391,0.0,0.0003857276895172331
696,YER090W,2,0,0.0,0.005155518305013717,0.0,0.00038120624142045316
697,YER091C,14,0,0.0,0.008633491038436303,0.0,0.0004203988777187052
698,YER092W,5,0,0.0,0.005515841496778749,0.0,0.00040403587330956075
699,YER094C,5,0,0.0,0.00528908620935048,0.0,0.00038617181916201674
700,YER095W,12,0,0.0,0.006405493351097902,0.0,0.0003963651272716169
701,YER099C,1,0,0.0,0.0005295207836907598,0.0,0.00038061334419482685
702,YER100W,5,0,0.0,0.0071576602485095816,0.0,0.000400709824541747
703,YER102W,4,0,0.0,0.0015885623510722797,0.0,0.00038292200044053455
