ID,Gene
1299,YJL186W
1301,YJL191W
1311,YJR007W
1324,YJR046W
1327,YJR056C
1328,YJR058C
1335,YJR072C
1341,YJR082C
1346,YJR100C
1352,YJR113C
1359,YJR126C
1364,YJR142W
1365,YJR143C
1373,YKL006W
1380,YKL015W
1383,YKL020C
1386,YKL024C
1387,YKL025C
1389,YKL028W
1391,YKL035W
1392,YKL038W
1399,YKL056C
1404,YKL063C
1407,YKL069W
1423,YKL110C
1430,YKL127W
1438,YKL146W
1442,YKL156W
1443,YKL157W
1451,YKL176C
1452,YKL180W
1457,YKL189W
1459,YKL191W
1463,YKL198C
1464,YKL201C
1473,YKR003W
1475,YKR007W
1481,YKR026C
1491,YKR056W
1493,YKR059W
1498,YKR068C
1505,YKR085C
1507,YKR089C
1508,YKR091W
1510,YKR094C
1527,YLL045C
1532,YLR003C
1534,YLR007W
1535,YLR009W
1537,YLR014C
1545,YLR033W
1549,YLR044C
1553,YLR051C
1559,YLR064W
1564,YLR078C
1568,YLR090W
1574,YLR105C
1575,YLR106C
1581,YLR114C
1582,YLR117C
1584,YLR120C
1585,YLR129W
1591,YLR149C
1592,YLR150W
1595,YLR163C
1597,YLR167W
1599,YLR170C
1603,YLR176C
1604,YLR177W
1609,YLR186W
1621,YLR209C
1625,YLR223C
1627,YLR228C
1629,YLR231C
1634,YLR253W
1635,YLR254C
1640,YLR264W
1641,YLR268W
1643,YLR283W
1644,YLR284C
1650,YLR293C
1653,YLR299W
1658,YLR314C
1660,YLR325C
1665,YLR333C
1666,YLR335W
1667,YLR340W
1669,YLR344W
1671,YLR347C
1684,YLR388W
1685,YLR389C
1688,YLR403W
1689,YLR405W
1690,YLR406C
1691,YLR409C
1692,YLR410W
1693,YLR412W
1696,YLR420W
1703,YLR441C
1705,YLR448W
1708,YLR459W
1714,YML012W
1715,YML018C
1717,YML022W
1718,YML024W
1724,YML035C
1726,YML041C
1728,YML051W
1736,YML063W
1737,YML067C
1741,YML073C
1746,YML085C
1751,YML099C
1754,YML105C
1755,YML106W
1770,YMR005W
1774,YMR011W
1778,YMR019W
1780,YMR022W
1782,YMR026C
1790,YMR040W
1792,YMR042W
1796,YMR054W
1799,YMR059W
1801,YMR070W
1803,YMR073C
1804,YMR079W
1806,YMR088C
1822,YMR131C
1828,YMR143W
1834,YMR164C
1843,YMR182C
1844,YMR183C
1859,YMR205C
1868,YMR229C
1873,YMR238W
1875,YMR242C
1876,YMR243C
1882,YMR260C
1885,YMR266W
1889,YMR280C
1890,YMR281W
1901,YMR302C
1904,YMR308C
1905,YMR309C
1911,YMR316W
1919,YNL008C
1922,YNL025C
1930,YNL041C
1934,YNL048W
1935,YNL051W
1946,YNL068C
1954,YNL080C
1959,YNL088W
1962,YNL096C
1989,YNL153C
1995,YNL162W
1999,YNL173C
2001,YNL176C
2008,YNL186W
2011,YNL191W
2013,YNL193W
2016,YNL199C
2018,YNL209W
2019,YNL212W
2021,YNL217W
2031,YNL248C
2035,YNL258C
2043,YNL280C
2045,YNL283C
