"ORF","MEAN","MEDIAN","STD","IQR","STD.MeanNormalized","STD.MedianNormalized","IQR.MedianNormalized","FractionOutliers"
"YHR028C",33.4716666666667,33,5.53476165097565,6,0.165356619558103,0.167720050029565,0.181818181818182,0.035
"YGL242C",176.157076205288,172,36.9653608863325,32.5,0.209843179068516,0.214914888874026,0.188953488372093,0.031104199066874
"YHR029C",101.826206896552,101,23.5350362445968,28,0.23112946030197,0.233020160837592,0.277227722772277,0.0220689655172414
"YGL243W",32.6161449752883,32,4.84913686634894,5,0.148672900185565,0.151535527073404,0.15625,0.0461285008237232
"YHR032W",39.210843373494,38,7.32693556734398,10,0.18685993304334,0.192814093877473,0.263157894736842,0.0105421686746988
"YGL249W",54.0209267563528,50,23.8045845174835,38,0.440654871117778,0.476091690349671,0.76,0.00149476831091181
"YHR039C",80.2118491921005,69,30.5996720780888,33,0.381485683054198,0.443473508378099,0.478260869565217,0.059245960502693
"YHR057C",40.5987558320373,39,8.36031262035524,11,0.205925340543513,0.214366990265519,0.282051282051282,0.015552099533437
"YIR007W",40.0289505428227,38,8.5690788620862,9,0.21407203401246,0.225502075318058,0.236842105263158,0.0530759951749095
"YJR099W",77.8545246277205,73,21.6094537539835,17,0.277561951053123,0.29601991443813,0.232876712328767,0.107674684994273
"YIR008C",57.9811965811966,56,13.3435116577407,13,0.230135154921381,0.238276993888227,0.232142857142857,0.0564102564102564
"YJR102C",49.2434988179669,47,11.5181276853889,14,0.233901488762338,0.245066546497636,0.297872340425532,0.0236406619385343
"YJR117W",184.464788732394,156,76.2500522405544,105.5,0.413358304121506,0.4887823861574,0.676282051282051,0.00782472613458529
"YJR124C",49.3949152542373,45,19.2946496602201,18,0.390620159198774,0.428769992449336,0.4,0.0610169491525424
"YJR134C",41.2528735632184,40,6.64091908095086,7,0.160980763455761,0.166022977023772,0.175,0.0528735632183908
"YHR060W",89.9935622317597,81,27.7901055998671,31,0.308801039882158,0.343087723455149,0.382716049382716,0.0472103004291846
"YGR006W",33.3163082437276,33,5.04360743467657,7,0.151385543613648,0.152836588929593,0.212121212121212,0.00627240143369176
"YHR075C",36.8273137697517,35,8.08895312877485,10,0.219645483223345,0.231112946536424,0.285714285714286,0.0203160270880361
"YGR014W",33.6105263157895,33,7.06629050714394,10,0.210240400306506,0.214130015367998,0.303030303030303,0.012280701754386
"YHR081W",37.7449521785335,37,7.00081974856988,8,0.185476980218601,0.189211344555943,0.216216216216216,0.0255047821466525
"YGR035C",53.0248027057497,52,12.5861121616608,18,0.237362734407611,0.242040618493478,0.346153846153846,0.0101465614430665
"YHR100C",69.2495164410058,65,19.9136476757607,19,0.287563707289209,0.306363810396318,0.292307692307692,0.0638297872340425
"YHR105W",36.6864244741874,36,7.04454540405161,8,0.192020495456246,0.195681816779211,0.222222222222222,0.0286806883365201
"YHR108W",185.365411436541,186,54.1501670327052,90,0.292126598015527,0.291129930283361,0.483870967741935,0.00139470013947001
"YGR054W",276.170854271357,275.5,36.6199207294418,49.75,0.132598788623293,0.132921672339172,0.180580762250454,0.0050251256281407
"YHR109W",38.7763157894737,38,7.66577645781558,10,0.197692233048519,0.2017309594162,0.263157894736842,0.00789473684210526
"YJR135W-A",187.481715006305,184,36.7004662547721,35,0.195754910037695,0.199459055732457,0.190217391304348,0.0378310214375788
"YJR142W",80.0785463071512,74,25.2423403851354,20,0.315219762960173,0.341112707907235,0.27027027027027,0.105509964830012
"YJL028W",42.7880886426593,40.5,9.64994646613875,10.75,0.225528804212999,0.238270283114537,0.265432098765432,0.0429362880886427
"YJL031C",51.6006600660066,51,7.23208641705546,9,0.140154920650323,0.141805616020695,0.176470588235294,0.0148514851485149
"YJL034W",255.385017421603,221.5,239.8132268852,84,0.939026217381044,1.08267822521535,0.379232505643341,0.0313588850174216
"YGR060W",371.40996948118,343,158.107641355145,260,0.425695738797761,0.460955222609751,0.75801749271137,0.00101729399796541
"YHR132C",45.5434949961509,44,10.7230255161195,11,0.235445819804251,0.243705125366353,0.25,0.031562740569669
"YGR067C",35.8389731621937,34,10.7363137337371,14,0.299570908048861,0.315773933345209,0.411764705882353,0.0221703617269545
"YHR135C",107.092592592593,96,33.1792175629726,20,0.309818043991098,0.345616849614298,0.208333333333333,0.16087962962963
"YGR077C",33.5476923076923,33,5.14400058027743,6,0.153333962082928,0.155878805462952,0.181818181818182,0.0307692307692308
"YHR138C",56.7439153439153,51,18.979416468489,17,0.334474918649126,0.372145420950765,0.333333333333333,0.0825396825396825
"YGR105W",129.40127388535,115,58.2667883173951,53,0.450279866402393,0.506667724499087,0.460869565217391,0.0573248407643312
"YHR143W",36.809462915601,35,8.66332948791425,10,0.23535604167271,0.247523699654693,0.285714285714286,0.0345268542199488
"YGR120C",54.3735177865613,51,12.322594970565,11,0.22662861393181,0.241619509226765,0.215686274509804,0.100790513833992
"YJL045W",40.6729249011858,38,14.409674260958,18,0.354281731544169,0.379201954235738,0.473684210526316,0.0237154150197628
"YKL008C",153.381384790011,146,63.1970210631957,76,0.412025365070972,0.432856308652025,0.520547945205479,0.0306469920544835
"YJL049W",34.8837703756201,34,9.24715552743943,6,0.265084749379676,0.271975162571748,0.176470588235294,0.0489014883061658
"YKL026C",45.2166064981949,45.5,8.97019124774763,9,0.198382672704678,0.197147060390058,0.197802197802198,0.0722021660649819
"YKL033W-A",162.820401046208,162,27.1547662231667,31.5,0.166777418853429,0.167622013723251,0.194444444444444,0.027027027027027
"YJL053W",62.219094247246,59,16.3929153654439,23,0.263470813321418,0.277846023143117,0.389830508474576,0.00489596083231334
"YKL046C",84.3428571428571,77,25.4940461227401,22,0.302266807010808,0.331091508087534,0.285714285714286,0.104
"YJL059W",32.1348448687351,32,4.76744266809657,6,0.148357419728357,0.148982583378018,0.1875,0.0143198090692124
"YKL061W",44.1111111111111,43,7.07491318239327,8,0.160388460054256,0.16453286470682,0.186046511627907,0.0361111111111111
"YJL077W-A",53.9108108108108,50,15.428130709962,18,0.286178791932919,0.30856261419924,0.36,0.0351351351351351
"YKL063C",63.4847605224964,63,8.90764059812788,12,0.140311478295195,0.141391120605204,0.19047619047619,0.0101596516690856
"YKL065C",148.433823529412,143.5,38.4644786888063,38.5,0.259135537805402,0.268045147657187,0.268292682926829,0.0357142857142857
"YGR127W",37.314606741573,35,12.2572442793471,10,0.328483812364316,0.350206979409918,0.285714285714286,0.0198789974070873
"YHR176W",44.9015151515151,44,8.23841645619786,11,0.18347747127014,0.18723673764086,0.25,0.00841750841750842
"YGR152C",103.509523809524,92,45.666536622729,39.25,0.441181979609564,0.496375398073141,0.426630434782609,0.1
"YHR184W",32.9741100323625,33,5.58107131861561,7,0.169256162278165,0.169123373291382,0.212121212121212,0.0258899676375405
"YHR191C",45.6618421052632,46,9.53905317466611,9,0.208906446495872,0.207370721188394,0.195652173913043,0.0789473684210526
"YGR161W-C",54.8180327868852,52,20.0342400516925,23,0.365468059198315,0.385273847147933,0.442307692307692,0.0245901639344262
"YHR199C-A",43.0301886792453,41,9.38843726174069,14,0.218182572512609,0.228986274676602,0.341463414634146,0.00377358490566038
"YJL078C",108.526912181303,99,55.9988858838238,75,0.515990778308269,0.565645311957816,0.757575757575758,0.0151085930122757
"YJL079C",45.9293993677555,42,16.8253083732231,17,0.366329814995037,0.400602580314835,0.404761904761905,0.0453108535300316
"YKL070W",41.4851024208566,41,9.44273275593625,12,0.227617438668512,0.230310555022835,0.292682926829268,0.0148975791433892
"YKL073W",37.6623188405797,37,6.87369952521577,8,0.182508664809285,0.18577566284367,0.216216216216216,0.0268115942028985
"YKL077W",101.035714285714,96,29.5288310111885,29,0.292261317890872,0.30759198969988,0.302083333333333,0.0531746031746032
"YJL094C",32.754854368932,33,4.22492324380235,5,0.128986170911194,0.12802797708492,0.151515151515152,0.0242718446601942
"YJL097W",192.856603773585,185,76.9153551887324,61,0.398821475042833,0.415758676695851,0.32972972972973,0.105660377358491
"YKL084W",85.718537414966,82,24.2286947143496,17.25,0.282654084460842,0.295471886760361,0.210365853658537,0.124149659863946
"YJL103C",53.2066326530612,39,33.3051705839316,42,0.625959000282935,0.853978732921323,1.07692307692308,0.0255102040816327
"YKL096W",468.416766467066,389,269.642135530263,237.5,0.575645781349762,0.693167443522527,0.610539845758355,0.0826347305389222
"YKL096W-A",1043.20827586207,960,585.226243674194,604,0.560986964171257,0.609610670493952,0.629166666666667,0.0468965517241379
"YGR169C-A",212.991940899933,190,72.9038156261846,43,0.342284385588261,0.383704292769393,0.226315789473684,0.173270651443922
"YGR170W",32.473231989425,32,6.06693080575616,6,0.186828671926831,0.18959158767988,0.1875,0.0251156642432254
"YGR189C",82.5963768115942,77,38.2772999439147,36.25,0.463425896165238,0.497107791479412,0.470779220779221,0.0471014492753623
"YGR201C",38.428247734139,37,7.94463949468358,9,0.206739572140983,0.214719986342799,0.243243243243243,0.0415407854984894
"YIL002W-A",242.975483870968,218,82.5987666114216,48.5,0.339946916847322,0.378893424823035,0.222477064220183,0.15741935483871
"YKL099C",37.6752618855761,36,8.44135989559773,10,0.224055772226217,0.234482219322159,0.277777777777778,0.0201450443190975
"YJL126W",37.9446022727273,37,9.77165297335872,11,0.25752419021617,0.264098729009695,0.297297297297297,0.00923295454545455
"YKL103C",165.122994652406,154,97.2959427205586,162.75,0.589233152689438,0.631791835847783,1.05681818181818,0.00089126559714795
"YJL158C",47.4526420737787,48,22.8538815236517,33,0.481614521866219,0.476122531742744,0.6875,0.0119641076769691
"YJL159W",247.654191616766,201,262.423862359404,309.5,1.05963828290657,1.30559135502191,1.53980099502488,0.0494011976047904
"YJL163C",32.8281036834925,32,5.82043942627342,7,0.177300506979945,0.181888732071045,0.21875,0.0259208731241473
"YGR227W",36.423275862069,35,10.8331598577536,13,0.297424094932527,0.309518853078675,0.371428571428571,0.0172413793103448
"YIL024C",44.8144171779141,42,13.7195651857092,14.25,0.306141774225072,0.326656313945457,0.339285714285714,0.0237730061349693
"YIL027C",110.94012605042,110,19.0262861829284,24,0.171500491844415,0.172966238026622,0.218181818181818,0.0199579831932773
"YGR247W",49.8774966711052,48,10.6415994846478,11,0.213354722968938,0.221699989263495,0.229166666666667,0.0359520639147803
"YGR273C",36.0636363636364,36,5.96605086510106,7,0.165431206241774,0.165723635141696,0.194444444444444,0.0309090909090909
"YGR279C",59.9947299077734,52,32.0085736148051,25,0.533523088844805,0.615549492592405,0.480769230769231,0.0737812911725955
"YGR282C",134.421052631579,116,66.49026658792,63,0.494641763966515,0.573191953344138,0.543103448275862,0.0552631578947368
"YIL054W",33.4070796460177,33,5.74043522358877,6,0.171832895434578,0.173952582532993,0.181818181818182,0.0331858407079646
"YKL164C",231.193901485536,210,116.68297643351,162,0.504697466861211,0.555633221111953,0.771428571428571,0.0117279124315872
"YJL171C",138.777560339204,124,51.9822044017174,40,0.374572115799276,0.419211325820301,0.32258064516129,0.118069145466406
"YKL165C",79.4371497197758,72,25.9681960970734,28,0.326902415163175,0.360669390237131,0.388888888888889,0.0584467574059247
"YJL174W",51.6251719394773,52.5,22.3539800888678,33,0.433005436089869,0.425790096930816,0.628571428571429,0.0123796423658872
"YJL186W",80.8459483526269,73,27.0028114510535,22,0.334003274143992,0.36990152672676,0.301369863013699,0.104185218165628
"YKL183C-A",31.4271523178808,31,3.84358431545781,5,0.12230138692111,0.12398659082122,0.161290322580645,0.0132450331125828
"YJL207C",40.7281553398058,40,6.96851475943592,9,0.171098216977807,0.174212868985898,0.225,0.0058252427184466
"YKL201C",34.0114678899083,33,5.29972870664767,7,0.155821816447392,0.160597839595384,0.212121212121212,0.0126146788990826
"YKL207W",98.1586206896552,97,17.6881116002028,22,0.18019926804113,0.182351665981472,0.22680412371134,0.0187192118226601
"YIL065C",108.296551724138,107,20.3115567935579,21,0.187554972620894,0.189827633584654,0.196261682242991,0.0296551724137931
"YHL002W",72.1128914785142,70,15.6430086149788,12,0.216923885511367,0.223471551642555,0.171428571428571,0.067006554989075
"YHL006C",36.5515873015873,36,6.44212006266759,7,0.176247340765632,0.178947779518544,0.194444444444444,0.0349206349206349
"YIL102C-A",32.6064516129032,32,4.25100197064629,6,0.130373032340755,0.132843811582696,0.1875,0.00516129032258065
"YHL019C",34.4353687549564,34,5.91634690977203,7,0.171810180163105,0.174010203228589,0.205882352941176,0.0150674068199841
"YIL123W",73.7496360989811,68,26.4029367516071,26,0.358007688555522,0.388278481641281,0.382352941176471,0.049490538573508
"YKL217W",34.3938906752412,34,7.46894851569577,8,0.217159163126386,0.219674956343993,0.235294117647059,0.0329581993569132
"YKL218C",38.7839335180055,35,14.0605845318821,14,0.362536319977817,0.401730986625201,0.4,0.0572483841181902
"YJR012C",34.327868852459,34,4.53260004605854,6,0.132038492268181,0.133311766060545,0.176470588235294,0.0109289617486339
"YJR013W",64.7353266888151,67,16.6849555520029,29,0.257741119191506,0.249029187343327,0.432835820895522,0
"YKR013W",46.4284077892325,44,13.644309206531,16,0.293878464850033,0.310097936512067,0.363636363636364,0.0252004581901489
"YHL042W",35.1502199874293,35,6.44322555960541,8,0.183305412083045,0.184092158845869,0.228571428571429,0.0144563167818982
"YIL156W-B",42.0906344410876,38,13.3220743209912,12,0.316509230566186,0.35058090318398,0.315789473684211,0.0886203423967774
"YIL158W",35.6401098901099,34,9.39106402815714,12,0.263497055904509,0.276207765534034,0.352941176470588,0.0210622710622711
"YIL162W",95.4810495626822,92,36.4308801388482,54,0.381550897332058,0.395987827596176,0.58695652173913,0.00485908649173955
"YHR007C-A",33.6487716105551,33,4.82295152601494,5,0.143332172176593,0.146150046242877,0.151515151515152,0.0445859872611465
"YHR012W",71.8232720909886,71,10.1837023811442,13,0.14178833802285,0.14343242790344,0.183098591549296,0.0131233595800525
"YKR028W",47.7554817275748,49,8.51008543081242,9,0.178201226811174,0.173675212873723,0.183673469387755,0.0617940199335548
"YJR040W",60.040273556231,60,13.2641162483244,17,0.220920316692126,0.221068604138741,0.283333333333333,0.00911854103343465
"YKR042W",91.9969727547931,85,38.0259479579307,33.5,0.413339122139207,0.447364093622715,0.394117647058824,0.0443995963673058
"YJR083C",37.8022774327122,38,4.9237959775615,7,0.13025130526397,0.129573578356882,0.184210526315789,0.0082815734989648
"YKR053C",57.6046228710462,54,15.5807785652078,21,0.270477919803189,0.288532936392737,0.388888888888889,0.0194647201946472
"YKR055W",44.5972083748754,44,8.31870605578563,11,0.186529748361382,0.189061501267855,0.25,0.0069790628115653
"YJR088C",105.846586910626,105,18.499306343039,25,0.174774708216707,0.176183869933705,0.238095238095238,0.00844475721323012
"YKR056W",46.5257452574526,45,9.86491106893402,12,0.212031231619097,0.219220245976312,0.266666666666667,0.031616982836495
"YJR091C",38.3597826086957,38,6.42491680816667,8,0.16749095983433,0.169076758109649,0.210526315789474,0.0184782608695652
"YKR068C",120.573333333333,123,34.8514411704013,63,0.289047670881356,0.283345050165864,0.51219512195122,0
"YLR284C",36.4579439252336,35,7.91150000135383,10,0.217003460688249,0.226042857181538,0.285714285714286,0.014018691588785
"YKR069W",74.751724137931,69,19.0465883585641,24,0.254797980624762,0.276037512442958,0.347826086956522,0.0179310344827586
"YLR286C",51.0247349823322,47,21.349583059917,26,0.418416343902806,0.454246448083341,0.553191489361702,0.0300353356890459
"YLR300W",54.2727272727273,56,21.5785821594545,23,0.397595316170853,0.385331824275973,0.410714285714286,0.0274841437632135
"YLR306W",65.0336134453782,65.5,16.7227208932464,26,0.257139654515612,0.255308715927426,0.396946564885496,0
"YLL005C",56.2020997375328,52,16.4784898324588,20,0.293200608329837,0.316894035239592,0.384615384615385,0.020997375328084
"YLR314C",167.427272727273,151,63.5239379590362,50,0.379412128766573,0.420688330854544,0.33112582781457,0.110909090909091
"YNL190W",345.117341640706,342,55.1436391251169,71,0.159782289881352,0.161238710892155,0.207602339181287,0.0155763239875389
"YMR130W",60.6343612334802,61,9.09276499191201,10,0.149960596713457,0.149061721178885,0.163934426229508,0.0286343612334802
"YNL193W",49.0743338008415,49,11.2914069636995,10,0.230087829811881,0.230436876810194,0.204081632653061,0.100981767180926
"YNL195C",85.0812807881773,81,21.414562815471,21,0.251695350811488,0.264377318709519,0.259259259259259,0.0763546798029557
"YNL202W",61.6286353467562,62,15.0504646969929,16.5,0.244212201232606,0.24274943059666,0.266129032258065,0.0693512304250559
"YNL208W",536.045833333333,420,344.428318189593,174.25,0.642535202722889,0.820067424260936,0.414880952380952,0.204166666666667
"YMR155W",34.8808933002481,34,6.32225062231583,7,0.181252543273336,0.185948547715171,0.205882352941176,0.032258064516129
"YMR156C",35.6296875,35,7.20950033295378,8,0.202345314787108,0.20598572379868,0.228571428571429,0.040625
"YNL253W",33.3470715835141,33,4.8406046484149,7,0.145158312815929,0.146684989345906,0.212121212121212,0.00650759219088937
"YNL260C",46.6442953020134,47,6.92925040357547,7,0.148555152537086,0.147430859650542,0.148936170212766,0.0604026845637584
"YLL023C",169.574421168688,163,58.3136427811297,74.5,0.343882304767657,0.357752409700182,0.457055214723926,0.019845644983462
"YLR329W",37.4331723027375,37,5.26988961299638,6,0.14078127203264,0.142429448999902,0.162162162162162,0.0257648953301127
"YLR341W",47.0929203539823,44,12.2124924549066,17,0.259327566927454,0.277556646702423,0.386363636363636,0.00589970501474926
"YLL042C",43.6270566727605,43,10.2642663659699,14,0.23527295097995,0.238703868976044,0.325581395348837,0.00731261425959781
"YLL049W",38.2982885085575,36,10.7349539942981,11,0.280298530622313,0.29819316650828,0.305555555555556,0.019559902200489
"YLR361C-A",175.894514767932,201,85.0339905391699,120,0.483437420725484,0.423054679299353,0.597014925373134,0
"YLL058W",43.7635983263598,42.5,11.65689497431,12,0.266360523816635,0.274279881748471,0.282352941176471,0.0167364016736402
"YLR386W",44.2,42,10.2604833891901,10.75,0.232137633239594,0.244297223552144,0.255952380952381,0.0769230769230769
"YMR161W",49.9507710557533,47,12.5179257579078,16,0.250605255801471,0.266338845912932,0.340425531914894,0.0124555160142349
"YMR180C",40.4506802721088,38,12.8781188463984,14,0.318365939948802,0.338897864378905,0.368421052631579,0.0238095238095238
"YMR183C",86.1478463329453,83,31.2665475725185,23,0.362940559786941,0.376705392439982,0.27710843373494,0.153667054714785
"YNL300W",133.601023017903,128,54.0630628819855,68.5,0.404660545711098,0.422367678765512,0.53515625,0.0255754475703325
"YMR194C-B",55.4955752212389,55,13.8201138124156,19,0.249030913857912,0.251274796589375,0.345454545454545,0.0110619469026549
"YNL304W",34.3561946902655,33,6.11378665487654,8,0.177952963359147,0.185266262268986,0.242424242424242,0.00442477876106195
"YMR197C",38.4074074074074,38,7.32060781098831,8,0.19060406065254,0.192647573973377,0.210526315789474,0.0261437908496732
"YMR200W",115.670454545455,97.5,46.2846319934291,55.25,0.40014221587796,0.47471417429158,0.566666666666667,0.0369318181818182
"YNL318C",69.4022140221402,68,17.7115947241501,23,0.255202157073835,0.260464628296326,0.338235294117647,0.018450184501845
"YNL320W",43.9893162393162,42,8.58749483992209,9,0.195217738625518,0.204464162855288,0.214285714285714,0.0598290598290598
"YLR389C",104.914498141264,109,28.127207280718,41.75,0.268096476455004,0.258047773217596,0.38302752293578,0.00371747211895911
"YLR390W-A",372.450649350649,346.5,125.220723847861,182.75,0.336207559487888,0.361387370412297,0.527417027417027,0.00909090909090909
"YLR404W",45.9826771653543,43,11.8565831418415,13.5,0.257848909040355,0.275734491670731,0.313953488372093,0.0425196850393701
"YLR021W",82.6004566210046,83,21.5563271469334,31,0.260971040945213,0.259714784902813,0.373493975903614,0.00684931506849315
"YLR437C",71.5035629453682,68,20.619641852669,29,0.288372229345037,0.303230027245132,0.426470588235294,0.0118764845605701
"YNL322C",214.996763754045,212,77.2527476763474,133,0.359320514073988,0.364399753190318,0.627358490566038,0
"YMR214W",107.588581024349,108,21.5520165115914,28,0.200318809918255,0.199555708440661,0.259259259259259,0.00923593618807725
"YNL325C",36.850443599493,36,7.43912284216612,7,0.201873359328257,0.206642301171281,0.194444444444444,0.0291508238276299
"YMR215W",191.469387755102,190,58.6339019544047,78,0.306231208246198,0.308599483970551,0.410526315789474,0.00960384153661465
"YNL326C",35.2025806451613,34,7.42970457875223,9,0.211055679515174,0.218520722904477,0.264705882352941,0.0283870967741936
"YMR218C",34.269495412844,34,6.09319778252527,8,0.177802378153533,0.179211699486037,0.235294117647059,0.00688073394495413
"YNL327W",87.521472392638,77,41.6470983830351,49.5,0.475850065641015,0.540871407571884,0.642857142857143,0.0257668711656442
"YMR231W",40.503640776699,39,8.68638052676343,12,0.214459252555897,0.222727705814447,0.307692307692308,0.00970873786407767
"YNR006W",34.9283667621777,35,5.04049858874216,6,0.144309598644054,0.144014245392633,0.171428571428571,0.0214899713467049
"YMR238W",69.9048295454545,69,12.395946635928,14,0.177326040511518,0.179651400520696,0.202898550724638,0.0213068181818182
"YNR028W",49.605504587156,47,17.1752392470406,21,0.346236559631482,0.365430622277459,0.446808510638298,0.0321100917431193
"YNR032C-A",225.425330812854,237,76.4794151915649,136,0.339267175147487,0.322697954394788,0.573839662447257,0
"YLR440C",48.4172892209178,48,8.68463619800445,9,0.179370558280913,0.180929920791759,0.1875,0.0565635005336179
"YLR040C",58.5534787123572,42,33.2905060331025,57,0.568548731265677,0.79263109602625,1.35714285714286,0.00103842159916926
"YLR042C",50.5298142717498,40,24.1175131993425,32,0.477292733941953,0.602937829983563,0.8,0.0175953079178886
"YML001W",281.680901542111,283,42.8339494313721,54,0.152065508157884,0.151356711771633,0.190812720848057,0.0142348754448399
"YLR056W",208.597826086957,171.5,100.758961542843,144.25,0.48302977760104,0.58751581074544,0.841107871720117,0.0124223602484472
"YLR073C",56.6385281385281,54,13.451820849349,17,0.237503008843171,0.249107793506463,0.314814814814815,0.0151515151515152
"YML013W",56.2847965738758,55,14.3203029776849,22,0.254425774798511,0.260369145048817,0.4,0
"YMR251W-A",1283.4756097561,1099,855.70106383674,980.5,0.6667061355372,0.77861789248111,0.892174704276615,0.0374564459930314
"YMR262W",33.4823906083244,34,5.85070302637364,7,0.174739704067577,0.172079500775695,0.205882352941176,0.0224119530416222
"YNR060W",43.5622202327663,43,12.7555921285537,13,0.292813177574435,0.296641677408225,0.302325581395349,0.0304386750223814
"YMR297W",59.1204819277108,53,29.7021216018229,26,0.502399855910189,0.560417388713639,0.490566037735849,0.0575635876840696
"YNR064C",41.0500568828214,39,14.563887903385,16,0.354783622954727,0.373433023163718,0.41025641025641,0.0159271899886234
"YMR305C",40.919629057187,37,14.0381953930392,16,0.343067513476729,0.379410686298358,0.432432432432432,0.0463678516228748
"YMR307W",1371.81774193548,1352,457.684144468962,628.5,0.333633346819979,0.338523775494794,0.464866863905325,0.00645161290322581
"YML036W",80.3389651531151,75,22.2239750210346,33,0.27662759880811,0.296319666947128,0.44,0.00739176346356917
"YLR092W",75.6711281070746,70,26.7378352802273,29,0.353342628147334,0.381969075431819,0.414285714285714,0.0411089866156788
"YML042W",82.6538461538462,75,28.7451945661735,38,0.347778063620526,0.383269260882313,0.506666666666667,0.0149136577708006
"YLR093C",37.0419397116645,36,9.25157729958159,11,0.249759525867061,0.256988258321711,0.305555555555556,0.0190039318479685
"YML048W",240.350197628458,218,96.9894285902741,128,0.403533800043733,0.444905635735202,0.587155963302752,0.00632411067193676
"YLR104W",83.9904306220096,77,26.5124748177845,40,0.315660660642416,0.344317854776422,0.519480519480519,0.00398724082934609
"YLR120C",42.6733668341709,41,12.9251398115751,18,0.302885400671626,0.315247312477442,0.439024390243902,0.0067001675041876
"YML055W",130.307030129125,118,41.4117656311607,43,0.317801469269345,0.350947166365769,0.364406779661017,0.0774748923959828
"YLR121C",36.1663685152057,34,9.87643440224993,12,0.273083386796147,0.290483364772057,0.352941176470588,0.0268336314847943
"YLR128W",33.7219917012448,34,5.27350825825947,6,0.156381874029843,0.155103184066455,0.176470588235294,0.029045643153527
"YML077W",53.8307493540052,54,8.30396250161145,9,0.154260577853048,0.153777083363175,0.166666666666667,0.0167958656330749
"YMR316W",34.0412805391744,32,9.30642750804769,8,0.273386528375099,0.29082585962649,0.25,0.0488626790227464
"YNL011C",32.7236363636364,32,7.75146048210682,8,0.236876501008931,0.242233140065838,0.25,0.0174545454545455
"YOL002C",36.2155322862129,35,8.89707098288546,9,0.245670032199762,0.254202028082442,0.257142857142857,0.0296684118673647
"YOL003C",48.2688614540466,49,11.1191908623201,16,0.230359501495718,0.226922262496328,0.326530612244898,0.00274348422496571
"YOL007C",35.9154135338346,35,10.9952691108659,10,0.306143464017411,0.314150546024741,0.285714285714286,0.0338345864661654
"YOL008W",33.5899371069182,32,7.45991128931184,7,0.222087682557029,0.233122227790995,0.21875,0.0666666666666667
"YOL011W",43.0437665782493,39,12.4852931120651,12,0.290060422323127,0.320135720822182,0.307692307692308,0.0755968169761273
"YLR137W",34.3772981614708,34,7.49196450967492,9,0.217933488387744,0.22035189734338,0.264705882352941,0.00639488409272582
"YLR146W-A",167.799689440994,171,56.3023550351019,98.25,0.335533130142654,0.32925353821697,0.574561403508772,0
"YLR148W",46.808143547274,47,10.2664321830632,12,0.219330043984645,0.218434727299216,0.25531914893617,0.0179434092477571
"YML119W",38.7785145888594,38,8.72761232542474,9,0.225063090166225,0.229674008563809,0.236842105263158,0.0185676392572944
"YML124C",120.254836557705,117,26.2382614409039,27,0.218188824599278,0.224258644794051,0.230769230769231,0.0493662441627752
"YML130C",84.2547085201794,80,23.0158337267344,21.5,0.273169703283966,0.287697921584181,0.26875,0.0744394618834081
"YMR006C",56.3816863100635,55,16.9185705930077,22,0.300072092557968,0.307610374418321,0.4,0.013599274705349
"YMR015C",74.5351063829787,74,14.8549910033514,19,0.199301936016875,0.200743121666911,0.256756756756757,0.0148936170212766
"YMR017W",45.7735004476276,43,14.5959222349946,15,0.318872755901522,0.339440051976618,0.348837209302326,0.044762757385855
"YLR170C",92.941416893733,93,12.8547601306659,15,0.138310352481109,0.138223227211462,0.161290322580645,0.0204359673024523
"YNL041C",47.1638766519824,47,9.26855443747477,14,0.196518078992245,0.197203285903718,0.297872340425532,0.00440528634361234
"YNL050C",39.1703056768559,39,7.38577210296529,8,0.188555385906249,0.189378771870905,0.205128205128205,0.0318153462258266
"YNL051W",42.434,41,7.5345088237706,9,0.177558298151732,0.183768507896844,0.219512195121951,0.032
"YNL064C",1032.87404580153,1041,155.81834323934,187.25,0.150858997641307,0.149681405609356,0.179875120076849,0.0216284987277354
"YNL066W",66.2185714285714,63,21.9404695475017,31,0.331334081575112,0.348261421388915,0.492063492063492,0.01
"YOL031C",58.9059613769941,59,11.3838846611488,14,0.193255222307513,0.19294719764659,0.23728813559322,0.0142737195633921
"YNL067W-B",59.4914893617021,60,8.22506441800901,11,0.138256152371669,0.137084406966817,0.183333333333333,0.0106382978723404
"YNL070W",53.839481555334,52,11.476051455809,12,0.213153082538776,0.220693297227096,0.230769230769231,0.0358923230309073
"YOL038C-A",33.8542372881356,33,6.36753258951003,8,0.188086724131917,0.192955533015455,0.242424242424242,0.0271186440677966
"YNL086W",94.5938189845475,87,25.917389486114,36.75,0.273986078206101,0.297901028576023,0.422413793103448,0.0022075055187638
"YNL090W",68.6590563165906,67,13.9285868423605,11,0.202865981410158,0.207889355856126,0.164179104477612,0.0441400304414003
"YMR022W",73.47809377402,70,19.5565575402484,30,0.266154938645987,0.27937939343212,0.428571428571429,0.00307455803228286
"YLR194C",55.8849315068493,54,15.791782430542,16,0.282576751992735,0.292440415380407,0.296296296296296,0.0350684931506849
"YLR209C",106.188606620477,89,41.5643336290775,64,0.391419898536104,0.467014984596376,0.719101123595506,0.00153964588144727
"YMR041C",45.8333333333333,42,12.5243195944721,17,0.27325788206121,0.29819808558267,0.404761904761905,0.0108108108108108
"YMR052W",35.0889084507042,35,5.95179018317706,6,0.169620271646199,0.170051148090773,0.171428571428571,0.00880281690140845
